date;debit_fin_de_journee;source;pits
2017-02-05;-2.90754;Storengy;Saline
2014-06-11;79.2054;Storengy;Sediane
2013-09-24;43.1118;Storengy;Sediane
2016-05-21;134.54892;Storengy;Serene
2017-02-08;-12.13146;Storengy;Saline
2014-06-16;7.0182;Storengy;Sediane
2013-09-26;-112.2912;Storengy;Sediane
2016-05-24;99.15714;Storengy;Serene
2017-02-22;42.1092;Storengy;Saline
2014-06-28;106.2756;Storengy;Sediane
2013-10-16;26.0676;Storengy;Sediane
2016-05-26;127.22994;Storengy;Serene
2017-02-25;3.70962;Storengy;Saline
2014-07-02;-69.1794;Storengy;Sediane
2013-10-22;78.2028;Storengy;Sediane
2016-06-02;65.06874;Storengy;Serene
2017-02-27;43.51284;Storengy;Saline
2014-07-05;116.3016;Storengy;Sediane
2013-10-25;71.1846;Storengy;Sediane
2016-06-11;71.38512;Storengy;Serene
2017-03-11;44.1144;Storengy;Saline
2014-07-16;30.078;Storengy;Sediane
2013-10-29;-54.1404;Storengy;Sediane
2016-06-14;64.76796;Storengy;Serene
2017-03-13;37.29672;Storengy;Saline
2014-07-17;-20.052;Storengy;Sediane
2013-11-03;86.2236;Storengy;Sediane
2016-06-16;68.97888;Storengy;Serene
2017-03-14;16.14186;Storengy;Saline
2014-07-23;72.1872;Storengy;Sediane
2013-11-04;37.0962;Storengy;Sediane
2016-06-27;62.46198;Storengy;Serene
2017-03-17;15.94134;Storengy;Saline
2014-07-29;109.2834;Storengy;Sediane
2013-11-16;-101.2626;Storengy;Sediane
2016-07-04;55.84482;Storengy;Serene
2017-03-19;33.98814;Storengy;Saline
2014-07-30;101.2626;Storengy;Sediane
2013-11-24;52.1352;Storengy;Sediane
2016-07-09;68.87862;Storengy;Serene
2017-03-24;25.76682;Storengy;Saline
2014-07-31;112.2912;Storengy;Sediane
2013-11-27;-122.3172;Storengy;Sediane
2016-07-10;66.37212;Storengy;Serene
2017-03-30;31.78242;Storengy;Saline
2014-08-03;106.2756;Storengy;Sediane
2013-11-29;-45.117;Storengy;Sediane
2016-07-19;74.39292;Storengy;Serene
2017-04-01;24.26292;Storengy;Saline
2014-08-09;86.2236;Storengy;Sediane
2013-12-05;-4.0104;Storengy;Sediane
2016-07-20;78.80436;Storengy;Serene
2017-04-09;30.77982;Storengy;Saline
2014-08-13;73.1898;Storengy;Sediane
2013-12-10;-120.312;Storengy;Sediane
2016-07-22;56.54664;Storengy;Serene
2017-04-15;28.17306;Storengy;Saline
2014-08-15;57.1482;Storengy;Sediane
2013-12-17;4.0104;Storengy;Sediane
2016-08-04;68.1768;Storengy;Serene
2017-04-17;25.36578;Storengy;Saline
2014-08-16;22.0572;Storengy;Sediane
2013-12-21;58.1508;Storengy;Sediane
2016-08-07;68.57784;Storengy;Serene
2017-04-18;30.078;Storengy;Saline
2014-08-30;10.026;Storengy;Sediane
2013-12-23;109.2834;Storengy;Sediane
2016-08-08;74.39292;Storengy;Serene
2017-04-25;15.23952;Storengy;Saline
2014-09-01;-48.1248;Storengy;Sediane
2013-12-26;30.078;Storengy;Sediane
2016-08-15;49.82922;Storengy;Serene
2017-04-30;15.44004;Storengy;Saline
2014-09-10;15.039;Storengy;Sediane
2014-01-16;5.013;Storengy;Sediane
2016-08-22;71.6859;Storengy;Serene
2017-05-06;17.34498;Storengy;Saline
2014-09-16;30.078;Storengy;Sediane
2014-01-20;-78.2028;Storengy;Sediane
2016-09-08;79.00488;Storengy;Serene
2017-05-09;14.43744;Storengy;Saline
2014-09-25;25.065;Storengy;Sediane
2014-01-23;-31.0806;Storengy;Sediane
2016-09-17;67.27446;Storengy;Serene
2017-05-12;17.14446;Storengy;Saline
2014-10-04;-17.0442;Storengy;Sediane
2014-02-06;-184.4784;Storengy;Sediane
2016-09-22;51.93468;Storengy;Serene
2017-05-15;37.39698;Storengy;Saline
2014-10-06;3.0078;Storengy;Sediane
2014-02-10;-197.5122;Storengy;Sediane
2016-10-05;-33.0858;Storengy;Serene
2017-05-21;37.19646;Storengy;Saline
2014-10-09;-40.104;Storengy;Sediane
2014-02-11;-95.247;Storengy;Sediane
2016-10-12;-71.48538;Storengy;Serene
2017-05-30;26.16786;Storengy;Saline
2014-10-21;1.0026;Storengy;Sediane
2014-02-17;-179.4654;Storengy;Sediane
2016-10-13;-57.24846;Storengy;Serene
2017-06-12;43.91388;Storengy;Saline
2014-10-23;-44.1144;Storengy;Sediane
2014-02-18;-165.429;Storengy;Sediane
2016-10-14;-59.1534;Storengy;Serene
2017-07-07;22.75902;Storengy;Saline
2014-10-25;13.0338;Storengy;Sediane
2014-02-20;-64.1664;Storengy;Sediane
2016-10-23;-29.37618;Storengy;Serene
2017-07-09;21.0546;Storengy;Saline
2014-10-27;-5.013;Storengy;Sediane
2014-02-23;-48.1248;Storengy;Sediane
2016-10-27;-40.50504;Storengy;Serene
2017-07-10;19.75122;Storengy;Saline
2014-10-28;-13.0338;Storengy;Sediane
2014-03-02;-75.195;Storengy;Sediane
2016-11-02;-45.21726;Storengy;Serene
2017-07-18;30.5793;Storengy;Saline
2014-11-01;17.0442;Storengy;Sediane
2014-03-06;-50.13;Storengy;Sediane
2016-11-06;-82.51398;Storengy;Serene
2017-07-23;34.18866;Storengy;Saline
2014-11-05;-32.0832;Storengy;Sediane
2014-03-09;-28.0728;Storengy;Sediane
2016-11-12;-97.45272;Storengy;Serene
2017-07-26;28.47384;Storengy;Saline
2014-11-10;-27.0702;Storengy;Sediane
2014-03-19;-68.1768;Storengy;Sediane
2016-11-18;-94.2444;Storengy;Serene
2017-08-04;44.91648;Storengy;Saline
2014-11-14;-5.013;Storengy;Sediane
2014-03-23;-108.2808;Storengy;Sediane
2016-11-19;-84.31866;Storengy;Serene
2017-08-06;32.48424;Storengy;Saline
2014-11-18;-27.0702;Storengy;Sediane
2014-03-25;-115.299;Storengy;Sediane
2016-12-08;-80.50878;Storengy;Serene
2017-08-07;34.0884;Storengy;Saline
2014-11-19;-14.0364;Storengy;Sediane
2014-03-30;-10.026;Storengy;Sediane
2016-12-10;-115.70004;Storengy;Serene
2017-08-09;30.77982;Storengy;Saline
2014-11-21;-28.0728;Storengy;Sediane
2014-04-01;-64.1702;Storengy;Sediane
2016-12-20;-100.26;Storengy;Serene
2017-08-14;40.80582;Storengy;Saline
2014-11-23;57.1482;Storengy;Sediane
2014-04-03;32.0832;Storengy;Sediane
2016-12-21;-102.36546;Storengy;Serene
2017-08-16;37.99854;Storengy;Saline
2014-11-25;-75.195;Storengy;Sediane
2014-04-05;82.2132;Storengy;Sediane
2016-12-24;-99.45792;Storengy;Serene
2017-08-21;17.44524;Storengy;Saline
2014-12-02;-102.2652;Storengy;Sediane
2014-04-12;49.1274;Storengy;Sediane
2017-01-07;-96.34986;Storengy;Serene
2017-08-28;30.078;Storengy;Saline
2014-12-05;-131.3406;Storengy;Sediane
2014-04-18;53.1378;Storengy;Sediane
2017-01-12;-96.65064;Storengy;Serene
2017-08-29;32.78502;Storengy;Saline
2014-12-06;-115.299;Storengy;Sediane
2014-04-24;25.065;Storengy;Sediane
2017-01-13;-96.55038;Storengy;Serene
2017-09-04;7.82028;Storengy;Saline
2014-12-08;-126.3276;Storengy;Sediane
2014-05-01;73.1898;Storengy;Sediane
2017-01-16;-96.85116;Storengy;Serene
2017-09-06;12.63276;Storengy;Saline
2014-12-12;-69.1794;Storengy;Sediane
2014-05-02;79.2054;Storengy;Sediane
2017-01-17;-96.55038;Storengy;Serene
2017-09-08;15.5403;Storengy;Saline
2014-12-14;-71.1846;Storengy;Sediane
2014-05-06;29.0754;Storengy;Sediane
2017-01-18;-97.55298;Storengy;Serene
2017-09-10;21.35538;Storengy;Saline
2014-12-19;-14.0364;Storengy;Sediane
2014-05-11;39.1014;Storengy;Sediane
2017-01-26;-96.04908;Storengy;Serene
2017-09-17;14.0364;Storengy;Saline
2014-12-30;-84.2184;Storengy;Sediane
2014-05-13;16.0416;Storengy;Sediane
2017-02-09;-83.81736;Storengy;Serene
2017-09-19;22.15746;Storengy;Saline
2015-01-12;-90.234;Storengy;Sediane
2014-05-18;110.286;Storengy;Sediane
2017-02-12;-83.2158;Storengy;Serene
2017-09-20;11.93094;Storengy;Saline
2015-01-19;-178.4628;Storengy;Sediane
2014-05-28;14.0364;Storengy;Sediane
2017-02-27;-66.37212;Storengy;Serene
2017-09-23;11.32938;Storengy;Saline
2015-01-20;-197.5122;Storengy;Sediane
2014-06-12;71.1846;Storengy;Sediane
2017-03-03;-79.7067;Storengy;Serene
2017-09-24;17.14446;Storengy;Saline
2015-01-31;-167.4342;Storengy;Sediane
2014-06-14;60.156;Storengy;Sediane
2017-03-09;-82.81476;Storengy;Serene
2017-09-26;6.91794;Storengy;Saline
2015-02-05;-123.3198;Storengy;Sediane
2014-06-20;108.2808;Storengy;Sediane
2017-03-10;-81.31086;Storengy;Serene
2017-09-27;11.0286;Storengy;Saline
2015-02-06;-151.3926;Storengy;Sediane
2014-06-25;113.2938;Storengy;Sediane
2017-03-18;-71.58564;Storengy;Serene
2017-10-04;30.27852;Storengy;Saline
2015-02-08;-128.3328;Storengy;Sediane
2014-06-26;64.1664;Storengy;Sediane
2017-03-20;-76.39812;Storengy;Serene
2017-10-09;35.19126;Storengy;Saline
2015-02-12;-142.3692;Storengy;Sediane
2014-07-09;33.0858;Storengy;Sediane
2017-04-04;87.7275;Storengy;Serene
2017-10-11;22.0572;Storengy;Saline
2015-03-08;-1.0026;Storengy;Sediane
2014-07-28;102.2652;Storengy;Sediane
2017-04-09;93.7431;Storengy;Serene
2017-10-13;4.81248;Storengy;Saline
2015-03-12;0.0;Storengy;Sediane
2014-08-02;76.1976;Storengy;Sediane
2017-04-10;62.6625;Storengy;Serene
2017-10-14;8.22132;Storengy;Saline
2015-03-17;-15.039;Storengy;Sediane
2014-08-04;56.1456;Storengy;Sediane
2017-04-24;56.44638;Storengy;Serene
2017-10-15;3.0078;Storengy;Saline
2015-03-19;-15.039;Storengy;Sediane
2014-08-06;82.2132;Storengy;Sediane
2017-04-25;36.69516;Storengy;Serene
2017-10-23;-5.71482;Storengy;Saline
2015-03-20;-14.0364;Storengy;Sediane
2014-08-10;81.2106;Storengy;Sediane
2017-04-26;23.16006;Storengy;Serene
2017-10-30;-5.61456;Storengy;Saline
2015-03-21;2.0052;Storengy;Sediane
2014-08-14;-19.0494;Storengy;Sediane
2017-04-27;23.16006;Storengy;Serene
2017-11-08;-0.40104;Storengy;Saline
2015-03-24;-70.182;Storengy;Sediane
2014-08-21;77.2002;Storengy;Sediane
2017-04-28;34.18866;Storengy;Serene
2017-11-15;-63.26406;Storengy;Saline
2015-03-31;-66.1716;Storengy;Sediane
2014-08-24;31.0806;Storengy;Sediane
2017-05-01;85.62204;Storengy;Serene
2017-11-24;18.44784;Storengy;Saline
2015-04-04;-6.0156;Storengy;Sediane
2014-08-27;-1.0026;Storengy;Sediane
2017-05-02;53.23806;Storengy;Serene
2017-11-27;17.94654;Storengy;Saline
2015-04-08;1.0026;Storengy;Sediane
2014-08-28;-5.013;Storengy;Sediane
2017-05-04;42.6105;Storengy;Serene
2017-12-09;-28.77462;Storengy;Saline
2015-04-12;18.0468;Storengy;Sediane
2014-08-31;47.1222;Storengy;Sediane
2017-05-05;47.6235;Storengy;Serene
2017-12-15;13.83588;Storengy;Saline
2015-04-17;60.156;Storengy;Sediane
2014-09-12;4.0104;Storengy;Sediane
2017-05-08;35.89308;Storengy;Serene
2017-12-16;20.052;Storengy;Saline
2015-04-20;5.013;Storengy;Sediane
2014-09-14;32.0832;Storengy;Sediane
2017-06-02;91.03608;Storengy;Serene
2017-12-23;13.63536;Storengy;Saline
2015-04-27;7.0182;Storengy;Sediane
2014-09-27;33.0858;Storengy;Sediane
2017-06-10;91.7379;Storengy;Serene
2017-12-25;6.91794;Storengy;Saline
2015-04-28;-13.0338;Storengy;Sediane
2014-09-30;-9.0234;Storengy;Sediane
2017-06-13;85.32126;Storengy;Serene
2017-12-27;-3.10806;Storengy;Saline
2015-05-08;39.1014;Storengy;Sediane
2014-10-03;-50.13;Storengy;Sediane
2017-06-14;15.64056;Storengy;Serene
2017-12-31;-4.81248;Storengy;Saline
2015-05-21;18.0468;Storengy;Sediane
2014-10-12;34.0884;Storengy;Sediane
2017-06-19;75.89682;Storengy;Serene
2010-11-01;25.11015811;Storengy;Sediane
2015-05-28;31.0806;Storengy;Sediane
2014-10-13;16.0416;Storengy;Sediane
2017-06-21;49.92948;Storengy;Serene
2010-11-08;-75.29527704;Storengy;Sediane
2015-05-29;50.13;Storengy;Sediane
2014-10-20;11.0286;Storengy;Sediane
2017-06-22;50.23026;Storengy;Serene
2010-11-19;-171.2701767;Storengy;Sediane
2015-06-07;47.1222;Storengy;Sediane
2014-10-22;-32.0832;Storengy;Sediane
2017-07-02;74.39292;Storengy;Serene
2010-11-25;-133.9058113;Storengy;Sediane
2015-06-20;87.2262;Storengy;Sediane
2014-10-30;-55.143;Storengy;Sediane
2017-07-06;106.37586;Storengy;Serene
2010-11-27;-71.12176305;Storengy;Sediane
2015-06-29;83.2158;Storengy;Sediane
2014-10-31;-72.1872;Storengy;Sediane
2017-07-13;65.36952;Storengy;Serene
2010-12-01;-220.2758821;Storengy;Sediane
2015-07-03;80.208;Storengy;Sediane
2014-11-03;15.039;Storengy;Sediane
2017-07-14;86.82516;Storengy;Serene
2010-12-09;-111.8817502;Storengy;Sediane
2015-07-05;109.2834;Storengy;Sediane
2014-11-04;-7.0182;Storengy;Sediane
2017-07-15;81.81216;Storengy;Serene
2010-12-15;-62.85706656;Storengy;Sediane
2015-07-13;66.1716;Storengy;Sediane
2014-11-06;-16.0416;Storengy;Sediane
2017-07-18;74.1924;Storengy;Serene
2010-12-18;-35.29917385;Storengy;Sediane
2015-07-19;119.3094;Storengy;Sediane
2014-12-03;-119.3094;Storengy;Sediane
2017-07-20;41.00634;Storengy;Serene
2010-12-27;-149.6394095;Storengy;Sediane
2015-07-22;121.3146;Storengy;Sediane
2014-12-13;-42.1092;Storengy;Sediane
2017-07-24;62.36172;Storengy;Serene
2011-01-01;-126.1876461;Storengy;Sediane
2015-07-23;133.3458;Storengy;Sediane
2014-12-16;-10.026;Storengy;Sediane
2017-07-28;149.98896;Storengy;Serene
2011-01-03;-175.1685191;Storengy;Sediane
2015-07-26;148.3848;Storengy;Sediane
2014-12-17;-70.182;Storengy;Sediane
2017-07-29;140.06322;Storengy;Serene
2011-01-04;-196.5227681;Storengy;Sediane
2015-07-28;130.338;Storengy;Sediane
2014-12-23;-63.1638;Storengy;Sediane
2017-08-02;106.2756;Storengy;Serene
2011-01-11;-31.04811476;Storengy;Sediane
2015-07-29;124.3224;Storengy;Sediane
2015-01-13;-165.429;Storengy;Sediane
2017-08-06;155.10222;Storengy;Serene
2011-01-12;-40.23204004;Storengy;Sediane
2015-08-01;80.208;Storengy;Sediane
2015-01-15;-114.2964;Storengy;Sediane
2017-08-08;77.2002;Storengy;Serene
2011-01-21;-29.75680406;Storengy;Sediane
2015-08-06;97.2522;Storengy;Sediane
2015-01-17;-101.2626;Storengy;Sediane
2017-08-15;102.86676;Storengy;Serene
2011-01-25;-13.29411807;Storengy;Sediane
2015-08-09;103.2678;Storengy;Sediane
2015-01-22;-169.4394;Storengy;Sediane
2017-08-27;90.234;Storengy;Serene
2011-01-26;-51.23118666;Storengy;Sediane
2015-08-10;108.2808;Storengy;Sediane
2015-01-28;-141.3666;Storengy;Sediane
2017-08-29;117.70524;Storengy;Serene
2011-02-14;-61.58719045;Storengy;Sediane
2015-08-18;54.1404;Storengy;Sediane
2015-02-02;-165.429;Storengy;Sediane
2017-08-30;108.38106;Storengy;Serene
2011-02-19;-40.88793495;Storengy;Sediane
2015-08-19;56.1456;Storengy;Sediane
2015-03-02;-40.104;Storengy;Sediane
2017-09-03;49.32792;Storengy;Serene
2011-02-20;-33.22020655;Storengy;Sediane
2015-08-20;71.1846;Storengy;Sediane
2015-03-10;-6.0156;Storengy;Sediane
2017-09-09;40.90608;Storengy;Serene
2011-02-23;-112.9576653;Storengy;Sediane
2015-08-24;56.1456;Storengy;Sediane
2015-03-11;-9.0234;Storengy;Sediane
2017-09-10;38.80062;Storengy;Serene
2011-03-13;80.3322061;Storengy;Sediane
2015-09-03;29.0754;Storengy;Sediane
2015-03-13;-16.0416;Storengy;Sediane
2017-09-13;29.97774;Storengy;Serene
2011-03-30;94.0939318;Storengy;Sediane
2015-09-13;85.221;Storengy;Sediane
2015-03-14;-9.0234;Storengy;Sediane
2017-09-19;1.80468;Storengy;Serene
2011-04-03;83.17316042;Storengy;Sediane
2015-09-14;73.1898;Storengy;Sediane
2015-03-15;-35.091;Storengy;Sediane
2017-09-29;28.27332;Storengy;Serene
2011-04-07;121.5015257;Storengy;Sediane
2015-09-16;54.1404;Storengy;Sediane
2015-03-23;-57.1482;Storengy;Sediane
2017-10-02;2.30598;Storengy;Serene
2011-04-09;206.4226832;Storengy;Sediane
2015-09-19;88.2288;Storengy;Sediane
2015-03-27;-44.1144;Storengy;Sediane
2017-10-03;0.70182;Storengy;Serene
2011-04-19;126.9115654;Storengy;Sediane
2015-09-24;3.0078;Storengy;Sediane
2015-04-07;-27.0702;Storengy;Sediane
2017-10-13;-77.40072;Storengy;Serene
2011-04-28;122.7432559;Storengy;Sediane
2015-09-30;40.104;Storengy;Sediane
2015-04-11;19.0494;Storengy;Sediane
2017-10-21;44.71596;Storengy;Serene
2011-05-01;110.2567211;Storengy;Sediane
2015-10-18;-30.078;Storengy;Sediane
2015-04-14;10.026;Storengy;Sediane
2017-10-22;40.90608;Storengy;Serene
2011-05-05;-9.921448872;Storengy;Sediane
2015-10-19;-86.2236;Storengy;Sediane
2015-04-15;6.0156;Storengy;Sediane
2017-10-23;-6.71742;Storengy;Serene
2011-05-10;1.115637134;Storengy;Sediane
2015-11-07;51.1326;Storengy;Sediane
2015-04-16;9.0234;Storengy;Sediane
2017-10-27;8.32158;Storengy;Serene
2011-05-11;18.84364743;Storengy;Sediane
2015-11-08;39.1014;Storengy;Sediane
2015-04-18;57.1482;Storengy;Sediane
2017-10-31;-91.2366;Storengy;Serene
2011-05-13;100.6401458;Storengy;Sediane
2015-11-13;-15.039;Storengy;Sediane
2015-04-23;1.0026;Storengy;Sediane
2017-11-03;-57.85002;Storengy;Serene
2011-05-16;184.739078;Storengy;Sediane
2015-11-14;20.052;Storengy;Sediane
2015-04-26;30.078;Storengy;Sediane
2017-11-05;-65.57004;Storengy;Serene
2011-05-17;76.65343209;Storengy;Sediane
2015-11-22;-77.2002;Storengy;Sediane
2015-05-01;50.13;Storengy;Sediane
2017-11-08;-97.7535;Storengy;Serene
2011-05-18;121.6400921;Storengy;Sediane
2015-11-24;-166.4316;Storengy;Sediane
2015-05-03;100.26;Storengy;Sediane
2017-11-11;-76.59864;Storengy;Serene
2011-05-19;91.6236036;Storengy;Sediane
2015-11-25;-130.338;Storengy;Sediane
2015-05-06;34.0884;Storengy;Sediane
2017-11-13;-105.47352;Storengy;Serene
2011-05-24;21.5939988;Storengy;Sediane
2015-12-06;-9.0234;Storengy;Sediane
2015-05-16;94.2444;Storengy;Sediane
2017-11-15;-85.02048;Storengy;Serene
2011-05-30;36.7513056;Storengy;Sediane
2015-12-07;-45.117;Storengy;Sediane
2015-05-17;92.2392;Storengy;Sediane
2017-11-25;-86.02308;Storengy;Serene
2011-06-12;64.93900356;Storengy;Sediane
2015-12-20;-4.0104;Storengy;Sediane
2015-05-23;91.2366;Storengy;Sediane
2017-11-28;-140.76504;Storengy;Serene
2011-06-16;148.0065581;Storengy;Sediane
2015-12-23;-91.2366;Storengy;Sediane
2015-05-24;77.2002;Storengy;Sediane
2017-12-02;-159.31314;Storengy;Serene
2011-06-19;93.07030326;Storengy;Sediane
2015-12-24;-56.1456;Storengy;Sediane
2015-05-27;51.1326;Storengy;Sediane
2017-12-11;-162.4212;Storengy;Serene
2011-06-23;6.648773983;Storengy;Sediane
2016-01-12;-123.3198;Storengy;Sediane
2015-06-25;91.2366;Storengy;Sediane
2017-12-12;-156.10482;Storengy;Serene
2011-06-24;-9.49118609;Storengy;Sediane
2016-01-20;-205.533;Storengy;Sediane
2015-06-26;89.2314;Storengy;Sediane
2017-12-15;-158.21028;Storengy;Serene
2011-07-08;94.21595724;Storengy;Sediane
2016-01-24;-20.052;Storengy;Sediane
2015-07-06;101.2626;Storengy;Sediane
2017-12-24;-64.06614;Storengy;Serene
2011-07-10;48.51091931;Storengy;Sediane
2016-01-28;-78.2028;Storengy;Sediane
2015-07-08;82.2132;Storengy;Sediane
2017-12-31;-60.05574;Storengy;Serene
2011-07-11;0.204122342;Storengy;Sediane
2016-02-05;-57.1482;Storengy;Sediane
2015-07-09;84.2184;Storengy;Sediane
2010-11-08;2.855981295;Storengy;Saline
2011-07-18;4.647838041;Storengy;Sediane
2016-02-06;-60.156;Storengy;Sediane
2015-07-15;74.1924;Storengy;Sediane
2010-11-11;1.354762247;Storengy;Saline
2011-07-19;14.99255656;Storengy;Sediane
2016-02-16;-164.4264;Storengy;Sediane
2015-07-25;145.377;Storengy;Sediane
2010-11-12;30.83907867;Storengy;Saline
2011-07-20;11.5880508;Storengy;Sediane
2016-02-19;-125.325;Storengy;Sediane
2015-08-05;30.078;Storengy;Sediane
2010-11-17;22.05491708;Storengy;Saline
2011-07-21;13.08658488;Storengy;Sediane
2016-02-24;-154.4004;Storengy;Sediane
2015-08-13;90.234;Storengy;Sediane
2010-11-21;16.0032686;Storengy;Saline
2011-07-23;-3.522007472;Storengy;Sediane
2016-02-28;-96.2496;Storengy;Sediane
2015-08-15;79.2054;Storengy;Sediane
2010-12-05;-3.713046887;Storengy;Saline
2011-07-30;86.91529976;Storengy;Sediane
2016-03-04;-116.3016;Storengy;Sediane
2015-09-01;90.234;Storengy;Sediane
2010-12-06;-51.32748739;Storengy;Saline
2011-08-05;101.6711535;Storengy;Sediane
2016-03-06;-59.1534;Storengy;Sediane
2015-09-02;35.091;Storengy;Sediane
2010-12-08;-7.50230541;Storengy;Saline
2011-08-08;83.87290203;Storengy;Sediane
2016-03-10;-122.3172;Storengy;Sediane
2015-09-06;78.2028;Storengy;Sediane
2010-12-10;-62.83914509;Storengy;Saline
2011-08-16;50.40670557;Storengy;Sediane
2016-03-14;-97.2522;Storengy;Sediane
2015-10-03;68.1768;Storengy;Sediane
2010-12-12;-22.25179664;Storengy;Saline
2011-08-26;62.90262972;Storengy;Sediane
2016-03-18;-54.1404;Storengy;Sediane
2015-10-06;53.1378;Storengy;Sediane
2010-12-16;-121.8428629;Storengy;Saline
2011-08-28;39.70751381;Storengy;Sediane
2016-03-24;-16.0416;Storengy;Sediane
2015-10-15;-102.2652;Storengy;Sediane
2010-12-20;-14.22195319;Storengy;Saline
2011-09-02;31.28381198;Storengy;Sediane
2016-04-06;46.1196;Storengy;Sediane
2015-10-25;84.2184;Storengy;Sediane
2010-12-24;-1.720225989;Storengy;Saline
2011-09-03;42.48633701;Storengy;Sediane
2016-04-07;-19.14966;Storengy;Sediane
2015-10-26;61.1586;Storengy;Sediane
2010-12-28;-27.86527584;Storengy;Saline
2011-09-08;-5.856877391;Storengy;Sediane
2016-04-10;88.52958;Storengy;Sediane
2015-10-27;47.1222;Storengy;Sediane
2010-12-30;-55.13254088;Storengy;Saline
2011-09-10;17.20231303;Storengy;Sediane
2016-04-16;39.50244;Storengy;Sediane
2015-11-04;30.078;Storengy;Sediane
2011-01-03;-87.24152875;Storengy;Saline
2011-09-16;40.01341208;Storengy;Sediane
2016-04-23;62.26146;Storengy;Sediane
2015-11-09;0.0;Storengy;Sediane
2011-01-10;-6.315297192;Storengy;Saline
2011-09-21;27.15368049;Storengy;Sediane
2016-04-26;-34.18866;Storengy;Sediane
2015-11-17;6.0156;Storengy;Sediane
2011-01-11;3.664387701;Storengy;Saline
2011-09-23;-21.24469898;Storengy;Sediane
2016-04-27;-78.10254;Storengy;Sediane
2015-11-18;-42.1092;Storengy;Sediane
2011-01-12;-3.191163509;Storengy;Saline
2011-09-28;2.276334121;Storengy;Sediane
2016-04-28;-29.17566;Storengy;Sediane
2015-12-03;-25.065;Storengy;Sediane
2011-01-13;-4.540840569;Storengy;Saline
2011-09-30;0.195468901;Storengy;Sediane
2016-05-02;14.33718;Storengy;Sediane
2015-12-05;-63.1638;Storengy;Sediane
2011-01-17;-2.211668426;Storengy;Saline
2011-10-02;22.26182164;Storengy;Sediane
2016-05-09;23.5611;Storengy;Sediane
2015-12-08;-58.1508;Storengy;Sediane
2011-01-22;-55.4428546;Storengy;Saline
2011-10-03;11.96443787;Storengy;Sediane
2016-05-10;24.0624;Storengy;Sediane
2015-12-10;-149.3874;Storengy;Sediane
2011-01-23;-3.664462896;Storengy;Saline
2011-10-04;3.950237984;Storengy;Sediane
2016-05-11;20.95434;Storengy;Sediane
2015-12-15;-92.2392;Storengy;Sediane
2011-01-25;-34.619778;Storengy;Saline
2011-10-05;-39.0690842;Storengy;Sediane
2016-05-14;83.01528;Storengy;Sediane
2015-12-16;-78.2028;Storengy;Sediane
2011-01-26;-19.81988106;Storengy;Saline
2011-10-07;9.905922608;Storengy;Sediane
2016-05-17;18.24732;Storengy;Sediane
2015-12-19;37.0962;Storengy;Sediane
2011-01-28;-32.89958911;Storengy;Saline
2011-10-08;2.513350766;Storengy;Sediane
2016-06-02;-13.43484;Storengy;Sediane
2015-12-29;-39.1014;Storengy;Sediane
2011-02-06;-3.989357431;Storengy;Saline
2011-10-10;-9.998517731;Storengy;Sediane
2016-06-08;79.80696;Storengy;Sediane
2016-01-03;-3.0078;Storengy;Sediane
2011-02-13;-6.477402573;Storengy;Saline
2011-10-20;-10.77854053;Storengy;Sediane
2016-06-09;69.6807;Storengy;Sediane
2016-01-04;-77.2002;Storengy;Sediane
2011-02-16;-11.02915745;Storengy;Saline
2011-10-21;-20.89677973;Storengy;Sediane
2016-06-11;72.98928;Storengy;Sediane
2016-01-07;-89.2314;Storengy;Sediane
2011-02-25;-8.98219314;Storengy;Saline
2011-10-28;50.11898744;Storengy;Sediane
